Status,V1,V2,V3,V4,V5,V6,V7,V8,V9,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V22,V23,V25,V26,V27,V28,V29,V30,V31,V32,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V48,V51,V52,V53,V54,V55,V56,V57,V58,V59,V61,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V80,V82,V83,V84,V85,V86,V88,V89,V90,V91,V92,V93,V95,V96,V99,V100,V101,V102,V103,V105,V106,V108,V110,V111,V114,V115,V116,V117,V118,V119,V120,V121,V122,V124,V125,V126,V127,V128,V129,V130,V131,V133,V134,V136,V137,V138,V139,V140,V141,V142,V143,V145,V146,V148,V149,V150,V151,V152,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V170,V171,V172,V173,V175,V177,V178,V179,V181,V183,V185,V186,V188,V189,V190,V192,V193,V194,V195,V196,V197,V198,V199,V202,V203,V204,V205,V206,V208,V209
Smoker,7.786049788988766e-6,6.536110047223782e-6,2.27767420908742e-4,7.738374819443303e-6,8.273012650678231e-4,1.7894670280905325e-4,0.046676510689754355,0.04290381400941999,1.2852696843969276e-4,8.227859820896611e-6,0.07012753074976424,8.986963940230938e-6,3.1062882634500335e-4,1.075212563291472e-5,7.209334601448927e-6,6.048738608821874e-6,7.918768042964008e-6,1.445952300259282e-4,5.972958764011448e-6,8.32049324637884e-6,0.003427634946171056,1.681392232409859e-4,8.86875974701328e-6,9.958004435224284e-6,1.914254523453459e-5,0.002404683767278424,3.2167680227685326e-4,2.5986580927834846e-4,7.295216446227442e-6,8.74779006983456e-6,1.4935213088831172e-4,9.37555528143904e-6,4.530812542843549e-5,8.15459658309369e-6,8.510843014238977e-6,6.653264902732217e-6,2.660523648839671e-4,8.366293266029773e-5,9.746121866282201e-5,8.3265756525053e-6,7.023135011781355e-6,8.749730415919502e-6,0.02765490820898747,9.840926109473617e-6,9.747669585431421e-6,8.068788238884242e-6,5.516721941846311e-4,1.2486002301441586e-4,3.286925851469713e-4,6.816328529065553e-6,3.5484110316210337e-4,8.71710075373037e-6,8.194565197740145e-6,8.005489240775187e-6,5.1606895879375605e-6,0.0014941988010191626,0.1283288894826098,7.625181572008213e-6,1.1436464654905654e-5,3.309021795771126e-5,1.5389848026218698e-4,1.1631753531250996e-5,1.3177770085875655e-4,7.346911271987707e-6,5.107648356496732e-4,1.2830179654105587e-4,8.987789027619929e-6,1.014869889555737e-5,2.3540536791754493e-4,7.85660152917555e-6,8.156528240315676e-5,7.532450202073646e-4,0.001333224560039504,2.5889661356969412e-5,9.262891533724341e-6,7.825665747381167e-6,7.659237555209928e-6,8.813208642514016e-5,7.1721727989486755e-006,4.6183249522481517e-4,6.373689952230567e-6,6.1902849946118604e-6,1.4930261888057423e-4,2.898490341149666e-4,3.879654823645426e-5,1.183105152418596e-5,1.482173718324067e-4,1.0243537967334425e-5,3.004660702879569e-4,7.295418857618413e-6,1.0327745271463943e-5,2.275552467180976e-5,1.1503503648036326e-5,7.54627047568022e-5,1.7548029374449096e-4,7.360039362323e-6,1.6320271045974232e-4,6.726187973404428e-5,2.712417679885072e-4,0.003736504991787051,1.0058436549586891e-5,5.191248933154412e-4,7.828652125827842e-5,0.0031476974902935498,7.355881047806175e-4,5.245674963135426e-5,1.0383667781432283e-5,0.2191221065360737,6.800963652656755e-6,9.40275910160689e-6,7.333784376072535e-6,1.1243837373742092e-4,1.0498129731181969e-5,1.505814316064672e-4,7.123659897344488e-6,0.0012105911759092555,1.0763118855051396e-5,1.2883196766478323e-5,3.954662600847028e-5,1.611567453935695e-5,8.062577209033535e-6,9.735169280940357e-6,1.2413733157839494e-4,6.025335154563252e-4,8.042681094852714e-6,8.11344695063646e-6,8.81635936223759e-6,0.002223982132491453,1.0738187338091476e-5,0.05437505804329395,1.0298021149118053e-4,7.95288732623082e-6,0.2881632863976649,5.621368038580348e-4,0.005808112238982796,7.997814606593507e-6,2.662265129311567e-4,5.982051499228562e-6,6.963910855694349e-6,1.0416374332476303e-5,1.851901475751979e-5,7.153306738027866e-6,6.804857521645093e-6,6.169946374686402e-6,7.384242172000829e-6,6.8532852749599296e-6,7.979904261930205e-6,7.855814521299844e-6,5.657260110096505e-4,7.280836409755509e-6,7.586483196472951e-6,1.0713025371721221e-5,9.573830569203598e-6,9.12325227501496e-6,0.03875059428880696,1.7040174922392946e-5,4.591302114878228e-4,0.027116111589726887,3.685745589713553e-5,0.00938141322257663,7.871816619131252e-4,1.7371218857855348e-4,0.007597989442942756,6.2297606280276065e-6,7.181773156116265e-6,4.653883626054503e-6
Nonsmoker,6.987847365996519e-6,8.337693200091119e-5,8.315427294670996e-6,5.852971411894383e-6,1.625062517844739e-4,8.490904584462048e-5,0.004666379238879213,0.0031941210041163447,1.567695099338498e-5,2.067054889768426e-5,0.0019855177066725373,1.1760078060238334e-4,0.0014734208651855677,1.1322076936865349e-5,3.4537897921882096e-4,5.9104129157316464e-6,7.721388491651637e-6,1.778295419684009e-5,4.408129087086401e-5,7.388920810045121e-6,6.501412082617475e-4,4.909739338965081e-6,2.209937545308799e-4,4.4942758857920525e-4,1.3869470247971566e-5,3.530439927209158e-5,0.07216431761103673,2.4039265153094318e-4,6.320340824927495e-6,7.928240828338963e-6,1.227929433180033e-4,4.8038884402102025e-6,3.54493631251835e-4,7.051034637579259e-6,7.385261372514213e-6,2.1069178951317822e-5,3.698525566418139e-6,6.832816850858796e-5,2.015655753539566e-5,0.001768520804416801,7.0036310989655135e-6,9.056304873278564e-5,1.0435537453160388e-4,8.586626460442268e-6,8.529624524987744e-6,3.99354687303216e-5,9.776004410152754e-5,9.054595286511653e-5,3.794605203949833e-5,6.0055451180433765e-6,1.6229222447775017e-5,6.964079982740086e-5,7.275370393777818e-6,7.396870580881976e-6,5.953674411115404e-5,5.393630957364284e-6,0.48218925720316447,5.891656203412724e-6,8.974424826179972e-5,1.7864600976057407e-4,8.433058646481556e-4,2.9755973731254484e-5,2.10204534073795e-5,7.426685489834172e-5,2.8477428148438583e-4,6.040396255575899e-6,8.038868265840197e-6,1.0536088681478326e-5,7.411077923460718e-6,6.626006897393717e-6,7.4972761919505284e-6,7.23973199894784e-5,1.526623804959376e-4,7.409830295482027e-6,6.35499258493434e-5,7.432668110919111e-6,6.789828912491716e-6,2.7012445520445614e-5,6.932599194358403e-6,2.9269720255813473e-4,1.960515693573311e-5,1.9775738483879655e-5,6.818180679047492e-6,1.9259139134018193e-5,0.0011158196832430647,1.2124381560319918e-5,3.915345710895112e-6,7.6163125870354766e-6,1.6776858140013754e-5,1.6148207582509312e-4,9.091858823704012e-6,2.214550136694857e-5,6.670450618198503e-6,6.9099222494305894e-6,7.95985217112524e-6,5.594218985009475e-6,7.5583045444272516e-6,4.169237714899031e-4,3.4288831316247456e-5,6.587203754455069e-4,2.0074991474559427e-5,2.3984654254759368e-4,8.835016415109202e-5,0.002646074660940632,2.924378593783767e-4,8.3616653414648e-5,6.6741179570083255e-6,0.011918893922555147,7.710512239739658e-6,8.158902929293671e-6,1.1108204841641731e-4,1.0239467017557501e-5,2.6485277570607173e-5,1.7465468519291898e-5,6.069897294167333e-6,1.5285635087457168e-4,1.5132118546202494e-4,3.358938012772927e-4,2.588725100807085e-5,3.709607135349363e-4,6.38876451695828e-6,8.286697605423365e-6,7.421725412180378e-6,0.002164156311189398,7.576895966155878e-6,9.063348506983507e-5,8.001519918595395e-6,1.2868114947757722e-4,9.820216349475726e-6,0.0015428377309346464,7.544093640477161e-6,7.152772832255776e-6,0.2511719024873874,1.7497280135137652e-4,0.0028596010475445788,7.249667968230547e-6,2.541495634417566e-5,5.7346178034163705e-6,8.352024360465094e-5,6.703571863843755e-6,2.1261936000726486e-5,6.32255860504607e-6,6.979516980633802e-6,1.842823550796399e-5,2.042391722819422e-5,5.9961840606099845e-6,6.8300876344091075e-6,2.066793248790454e-5,7.471912455963332e-5,5.6862986665339434e-6,7.402465633541475e-6,5.973288877040634e-4,7.123327895149923e-6,8.208471208803163e-6,0.13544025208773955,1.1099226092724954e-5,9.877733955338807e-5,0.006048581641195687,2.6428172136865676e-4,5.850597674530861e-4,4.064267356200323e-6,8.444860815478722e-6,8.512483614444813e-4,1.8133919351311656e-5,6.185345729463391e-5,0.004904840841343612
Nonsmoker,5.809940626356456e-6,7.643060414996835e-6,9.66053925142205e-6,6.8517872831933996e-6,1.1284766994629302e-4,5.938391058699987e-6,0.022318637857289273,0.0012313230512016665,1.4049844293848302e-5,7.28281090162681e-6,0.010990388211302863,7.6359499490163e-6,1.2614031511446652e-5,4.587124490120567e-5,2.3944053746870178e-5,4.145649325962124e-6,5.438768717344461e-6,4.62827743954386e-6,2.0120926297948041e-4,6.274771049076765e-6,0.012922440823279126,5.393782509910603e-6,7.123042971246355e-6,1.7553273581019e-5,1.769376447938334e-5,6.080798295161582e-6,5.397620970306733e-6,5.687170614747146e-4,5.6391885609064e-6,1.445361838063947e-5,5.45782319151688e-5,5.553411914110638e-6,1.859473117169234e-4,1.412241035966591e-5,6.568406784167455e-6,5.223303486820528e-4,4.022510922488699e-6,4.129350107643735e-6,5.8629693047555035e-6,5.036959252384761e-4,4.71649657574585e-6,1.2609933666499631e-5,7.68834616943904e-4,1.688908356605604e-5,7.460233771528941e-6,7.250452639512594e-6,0.0023318796567303028,8.621772373976619e-5,5.604005877262324e-6,5.181187934494079e-6,5.711129490428595e-6,7.279120531141394e-6,6.181266564448553e-6,5.802410996907224e-6,3.9789424739098645e-6,1.846890256826323e-4,0.3109150050666014,6.60912147343881e-6,9.722444884645417e-6,4.143415426417214e-5,5.648761203037154e-5,2.260838043973271e-4,1.2307721998624965e-4,4.84856349218431e-6,0.001337461567730234,1.8871600524955138e-5,6.729636067560347e-6,2.9277097997461912e-5,8.864825308239559e-6,6.238760618519996e-6,3.345564738338103e-5,4.883647809530559e-4,0.001649510934566916,6.138740046044364e-5,1.3426454409690987e-5,5.517960648715332e-6,5.786194115770609e-6,4.758317005071033e-4,4.444491715737625e-5,0.004242985764348836,4.607749055344977e-6,9.634780266282591e-6,8.20048952982594e-6,2.0309197888236605e-5,1.3641944997960087e-4,6.742305334083507e-4,3.219076018756033e-6,9.226478080667158e-6,1.7714874416084943e-5,1.2618859395665608e-4,7.856680696583435e-6,2.634447103114307e-5,1.3462938461339771e-5,3.424140003439565e-5,4.586385345484357e-6,1.0150222546470843e-4,1.381738780119889e-4,2.4248135294584043e-4,0.0012033646442190838,9.790202980718005e-4,4.542520247202815e-5,0.0031120911621880134,9.570245814954114e-6,5.838583394127137e-5,2.689590958343629e-5,2.653110179640113e-6,4.903051947184364e-6,3.617127127597755e-4,1.796571001662887e-5,7.2570414640349755e-6,4.574242996565337e-4,1.0408977313900016e-5,9.253299450140658e-6,4.038061414731806e-6,5.598939342626914e-6,1.0116538419814536e-4,1.5226138134281936e-5,4.1276969931756263e-4,2.268887576501289e-4,0.0011358810206742798,6.814149281413695e-6,7.659250536737453e-6,6.301714625346562e-6,0.012206623300774697,5.7173018823251295e-6,6.460399698187891e-6,2.9093286668985988e-5,1.3062445087943936e-4,7.86360424150139e-6,0.0022074371892986853,6.6662150165022466e-6,5.92183057728776e-6,0.2573750883228687,9.127116500574145e-5,2.8636707672279185e-4,5.908881769795972e-6,4.879171492053334e-6,9.344423857313198e-6,4.619424499532047e-5,1.0984028546000921e-5,1.81733186658276e-5,1.2119300277623425e-5,6.954524764263113e-5,4.593633053100739e-6,5.936768248095652e-6,5.245699591971457e-6,6.243812276617705e-6,6.63991749233378e-6,9.730941554422449e-5,6.243291761985056e-6,5.206973314844453e-6,8.875562738222527e-5,8.617261855889308e-6,6.790751531870609e-6,0.15027086678230903,1.7753752616463086e-5,5.7214747807324654e-5,0.16135239534675497,8.802954621618791e-4,1.0685418814682092e-4,4.6923871699065447e-5,4.5777124136312333e-4,0.03098138001377711,4.7591381784490106e-6,1.2438668071749655e-5,5.519816358425386e-5
Smoker,7.615055745806384e-6,2.753661447124618e-5,4.2291781805209146e-5,7.355672870171721e-6,1.800539242650923e-5,7.296032036832673e-6,0.008861230359726463,0.006381802302986302,6.25922647288253e-6,3.175323981289864e-5,0.011551286989700895,8.601410011845062e-6,2.0342106058398994e-5,2.192263175944993e-5,7.056577075135491e-6,6.000330741599765e-6,7.852635822981461e-6,5.931032137108477e-6,6.053605273036272e-6,8.123426720037782e-6,9.793255168744164e-4,6.00907431972754e-6,8.568289026100731e-6,6.856385708403725e-4,1.1001638371787366e-4,1.3431597791963477e-5,0.3440191464845572,5.98391377736628e-4,1.4398424208166334e-5,8.569647744612583e-6,6.785294106963618e-6,6.005701060749256e-6,2.846754092881698e-4,7.926152309603994e-6,8.277318495153317e-6,6.573384942461855e-6,4.507735617587899e-6,5.5246169787985505e-6,7.041445240586654e-6,0.0010630698222593232,1.4190230662415004e-5,8.769051911721768e-6,0.0019014334775461093,9.579700737639719e-6,9.49344539491318e-6,7.650923285624251e-6,5.27633478549635e-4,9.866827077327283e-5,2.7080844357169085e-5,6.646133166726296e-6,6.137776760382793e-6,1.698481340912579e-5,8.000165756211304e-6,7.867729860306169e-6,5.019911724958626e-6,6.232812830542486e-6,0.42453109800105004,7.273882179788735e-6,2.221694625856545e-5,1.0857867572785501e-4,3.810166323903597e-4,2.0261402594660535e-4,4.6972693757373616e-4,1.4887665473084432e-5,5.8238030959683934e-5,6.122078343480376e-6,8.78539747089909e-6,1.0169667347023832e-5,9.397837665055536e-6,7.604823249501702e-6,1.2526198461373152e-4,4.983686599542051e-4,8.568143271026861e-4,2.0574937271428858e-4,9.2744559264683e-6,7.72639203021045e-6,1.5174841083255629e-5,1.0657080402975299e-4,7.101931959613272e-6,7.866428330983832e-5,6.266710262923703e-6,1.2432962713860617e-5,8.665782029830063e-6,8.228710146736387e-6,6.844773503253064e-5,1.921081417488423e-4,4.24689775704598e-6,9.709211970318888e-6,5.372971107899602e-6,4.3882814197574654e-5,1.0068503301181116e-5,3.0259921317457976e-5,7.522318204148778e-6,7.16816828383614e-6,3.022595671870666e-5,4.263873806254155e-5,2.9767319941737862e-5,0.001778462751778993,1.197087893928182e-5,4.1762296851633314e-4,2.820634117180082e-4,0.002585461212013759,1.5640404401702205e-5,1.6025670084061152e-4,5.13535346874809e-6,9.432584180362431e-5,6.907571038368843e-6,0.0014125009073009244,6.9157739285759775e-6,3.712568238049089e-5,7.299885931672067e-5,0.0011083333761233998,9.986488778782765e-6,5.544730509556438e-6,6.907184805657035e-6,1.2741762617739732e-5,2.196419952514515e-5,0.0019113042729503682,2.457774350838174e-4,0.003459958395713008,7.723531527888747e-6,9.437740743441664e-6,1.656196020723521e-5,0.023850552055746984,7.929895531418842e-6,7.849850752357897e-6,8.638825268949303e-6,2.1969509749990727e-4,1.0535315058827714e-5,6.47524168391684e-4,8.432475054423731e-6,7.780986015773297e-6,0.027480245361577206,2.792753628634861e-5,1.5695636509237658e-4,7.835150353149048e-6,7.467059044506393e-6,1.2007490900358863e-5,1.3839697753692082e-5,6.930782234818941e-6,6.23531418974465e-6,6.978403151063667e-6,6.805159309499078e-6,6.036713538150386e-6,7.132857818450545e-6,6.674412426518265e-6,7.743203115324002e-6,7.525366239472476e-6,5.5963604636389004e-5,6.957836356162904e-6,7.5239867416995945e-6,0.016439072392727513,7.000492541239376e-4,2.899222163731793e-4,0.09747815376633946,2.3061421588830112e-5,7.216764569967523e-6,0.012032614110079312,1.1908131671636426e-5,4.013694676105681e-5,9.840353216111298e-6,1.6915813226365134e-5,7.812809439605904e-4,1.2319745110171229e-5,1.4169694919799867e-5,2.6946124559539663e-5
Nonsmoker,8.312160032885187e-6,7.403660556793217e-6,1.4636234919198649e-5,8.029032496589396e-6,1.2462523077440532e-5,2.0501940602661642e-5,0.0014234384846916039,0.0019715171332115706,6.155976433660746e-5,1.5384715434382318e-4,0.0015540700583084814,9.38880802892219e-6,5.068760828360822e-4,1.517386001640976e-5,7.702556605080223e-6,8.430501938558331e-6,8.571488879321008e-6,8.333136969082089e-6,6.607769855539872e-6,8.867068760403328e-6,8.905023734686024e-4,1.350845875216476e-4,7.223099561216334e-5,4.8812728215931223e-4,1.9719779800419945e-5,9.29674807880302e-6,0.5473124584049562,2.856411080955247e-4,2.9897825560668447e-5,9.354138151634813e-6,9.53338033949676e-6,6.555480352735079e-6,1.5325295899362495e-4,8.651735278331087e-6,9.035048234908098e-6,7.175131663296158e-6,0.0023243565243621245,3.803439362943615e-4,7.68603955851358e-6,2.0376252917172677e-4,7.63054232079425e-6,1.2320572369212262e-5,5.4383750443065705e-5,1.3459539001669799e-5,1.0362502917911221e-5,8.35131099131595e-6,2.217311034236017e-4,9.756248670994569e-6,7.281119449930525e-6,7.254539470983877e-6,5.69158553576878e-4,9.133279127900452e-6,8.732524130484159e-6,8.587964668596012e-6,0.0025743476040190495,2.3644279934923346e-4,0.23366182061573804,7.939754449210958e-6,1.1946764834049823e-5,1.1677247537231911e-5,6.279109086525456e-5,1.2465806116345165e-4,1.0837462209357107e-5,2.0609145319639143e-5,7.82911445362588e-6,6.682511149428343e-6,9.58963823355243e-6,1.1100628188601349e-5,1.0258142979194391e-5,8.300990824193935e-6,9.622484022590709e-6,3.2926890696056515e-4,1.8869720324386492e-4,1.1867538739142487e-5,1.30306681471893e-5,8.433688363645348e-6,2.1006685410325242e-5,3.161293667255819e-5,7.752063407214922e-6,5.036428899628554e-4,6.840383094218549e-6,1.7211075556933653e-5,9.459072848116159e-6,8.981990137310027e-6,0.0012859320686876294,1.662107726672114e-5,1.3723910735194872e-4,1.0598021391365276e-5,3.0196231035683728e-5,2.024914061616063e-5,1.0990203292620535e-5,1.0472278493223248e-5,1.0568903771064647e-5,2.014264186933174e-5,1.0460524109155198e-5,7.642739173442766e-6,1.0301800231281776e-5,7.154366908462498e-4,4.142852082979292e-5,7.399931945033112e-4,9.29674340137665e-6,0.022921902099809075,1.0825584701488558e-5,2.609940772815218e-5,7.215203500919084e-6,3.2644053304440446e-5,7.764144149716908e-5,1.1109882034452358e-5,7.5488639301472805e-6,9.981835296836842e-6,7.850765764665082e-6,1.704752288801261e-4,1.0900680922994922e-5,7.79038078443261e-6,9.704637527788531e-6,4.4096375938204624e-5,1.1810854806109667e-5,4.5934683385047366e-4,1.5796494061799348e-4,8.847133936479426e-4,2.170321947987235e-5,1.030169890109725e-5,1.6048821872996613e-4,0.001936156268402473,8.655821165526427e-6,8.568448855255696e-6,9.429648387168187e-6,1.710709521044555e-4,1.1499748352343538e-5,0.0027695665331107233,9.204408275577238e-6,8.493280040972374e-6,0.056691886481173,4.8325462342082786e-5,7.242542588648826e-5,8.552402738871251e-6,1.0491264308749935e-5,6.456813117521721e-6,9.579216523281763e-6,7.5652461402686925e-6,5.256393085106592e-5,7.617226413289907e-6,7.428123328051205e-6,1.696323998711096e-5,1.0021709511612004e-5,7.285407496228712e-6,8.452038384243324e-6,8.214260089036648e-6,1.2395357084263846e-4,9.775803270665044e-6,8.212754308037016e-6,9.288479000072743e-6,9.906288026996386e-6,9.743779868715994e-6,0.03235195375232745,1.2400866314127847e-5,3.9544436171519486e-4,0.07724969352637229,6.692399566999408e-5,0.0013751590003834298,9.058696570866107e-4,9.096175515758883e-6,3.165468534909886e-4,6.624722224815536e-6,7.6194995931006955e-6,4.829931914063464e-6
Nonsmoker,9.431581378338871e-6,6.640823407644995e-6,2.5787073021067006e-5,1.1972504603140788e-5,1.281515589565369e-5,2.955132269469958e-5,8.306975757292362e-5,7.158992986446583e-5,2.4931538234852584e-4,3.2306795064269506e-5,3.4388424475177015e-4,1.0083276254744481e-5,1.1023323288267076e-4,5.910083541873143e-6,9.943851409568225e-6,1.0202506754097559e-5,8.312010901661155e-6,1.1714060409224942e-5,2.44571407480617e-4,9.091208886288268e-6,0.004812747178460873,1.345385761743134e-5,2.669792641770415e-4,8.409219510268215e-6,5.3607706737642574e-5,1.2806013782069916e-5,0.0036882827479787416,1.5565154849921117e-4,1.0407404337357088e-5,7.223141377554957e-5,2.259458111583049e-4,1.3891070016614424e-5,4.359371412427095e-4,9.576287061815092e-6,9.220680839423459e-6,9.799255782461386e-6,9.447948722891446e-5,8.36422298864169e-4,1.0992662834149388e-5,0.012646942971420707,8.842742055513403e-6,1.997124244257427e-5,4.1449369329438874e-5,8.181693990661757e-6,8.209848025209898e-6,1.1828436142937078e-5,1.1387372769892235e-4,9.160247456701955e-6,9.824964542264125e-5,1.0718004431712136e-5,1.3750822438836827e-5,1.0081079059948116e-5,9.20176947925337e-6,2.5110652888284003e-5,1.3545124299933568e-5,1.3597143823102105e-4,0.040751477073207365,3.329026351775489e-5,4.742968600006588e-5,8.300916598405988e-6,9.148302461069297e-4,2.412992215319379e-5,1.871993269641724e-4,8.339260868403191e-6,1.1378330846436693e-4,1.0020782962483506e-5,8.48252945869868e-6,6.300376335342265e-6,1.004374911816736e-5,1.0197056164209467e-5,9.43171005017749e-6,1.8114390448776697e-5,8.235708284390885e-5,9.308946683451767e-6,3.852590215816288e-4,7.383134405749397e-5,9.714081710969808e-6,0.0032234051004592073,9.079581507002435e-6,1.9198586239195644e-4,1.054001364245171e-5,1.02364990978063e-5,1.072853865441003e-5,1.3146957706975889e-5,2.941021147882413e-4,6.450434988192269e-5,1.4696258518859048e-5,9.87146754975744e-6,2.0213181915345734e-4,1.8119400720460394e-4,6.612464994481572e-5,5.6351852486553106e-5,1.0017918126239155e-5,9.184587938728805e-6,1.0823636036077956e-4,0.0011895822768900374,2.3123834938877933e-5,8.582625956672495e-6,1.7432238254239352e-4,4.3339150769904175e-4,1.0578569671916904e-5,0.010706244100824535,3.778060245691032e-4,1.6515599128152846e-4,3.7073460089036316e-5,5.6326364458345735e-5,2.665796287105892e-5,1.296268619020938e-5,7.606855048397786e-6,8.538792530257894e-6,9.658250451646516e-6,1.2663797647192028e-4,9.403907636623637e-6,1.1466700210042804e-5,9.207906916062895e-5,1.3060370906472918e-5,5.863330773980149e-6,4.715156522226436e-6,8.778503299812186e-6,6.850810102209476e-5,1.0884436692807508e-5,8.534005289700904e-6,2.5643084608296184e-5,1.0891701283250146e-5,8.608592927199261e-6,9.984453623717507e-6,8.439389428188776e-6,8.750090207823713e-6,7.173402275793273e-6,5.308557639661556e-4,9.053035128759606e-6,2.618611349127152e-5,0.8709695421263528,1.1407032580945013e-5,2.2206603353411557e-4,9.11358850344603e-6,8.123386963412327e-6,1.0562399420569612e-5,1.0193924576265611e-5,9.379394781759932e-6,2.6350522430707378e-5,1.0281489121062074e-5,8.719110579537395e-6,3.1844844081842245e-5,1.0879323707564396e-5,1.0775504553020408e-5,9.874051230816295e-6,1.1105951980522691e-5,5.8508824191254615e-5,1.2010944661464618e-5,2.4294724041858625e-5,9.635676194821986e-5,1.0390126418348595e-5,8.317646508068987e-6,0.02026219734689114,6.31146172132491e-6,3.2625139536866923e-4,0.01607736273624314,2.1735289294497105e-5,1.1223899840164785e-4,4.3253115850056e-5,0.0013752385272471001,0.003363599867092778,1.1567445903985385e-5,1.1959636642932846e-4,1.7685777896895723e-5
Smoker,7.723231684720793e-6,6.495726784972002e-6,6.8618774008216004e-6,9.000150326315378e-6,8.841577228975749e-6,8.31580297927713e-6,0.04593362633648751,0.04184450377306555,1.0687725970384703e-5,3.4986012547301035e-5,0.035670416659395396,7.737816646633329e-6,0.03372770587373468,1.0685560160744433e-5,8.162029543499235e-6,8.717356836412491e-6,7.094575671245604e-6,1.9364774129078944e-5,7.87362511638033e-6,7.405238261900463e-6,8.375150228732876e-4,1.0275659300161695e-5,7.445030589712369e-6,2.7312341025982974e-5,4.645002864952289e-6,9.682689604279816e-6,9.015817625679373e-5,0.0017503340176278509,8.373268466524344e-6,6.999935166002588e-6,1.477455517468365e-5,1.0475278415565598e-5,1.1469978107336843e-4,7.697040465882121e-6,7.424394920657324e-6,8.271850187860101e-6,7.814804123974442e-5,1.990478292378529e-5,3.534812920701139e-5,7.75329107761045e-6,7.632811011406286e-6,6.216905870070488e-6,0.005822893423011797,4.0396670757291464e-5,6.638211801040528e-6,8.8265448884027e-6,4.6137626631528244e-5,3.1844956407051634e-5,9.091597805350718e-6,8.695935749722235e-6,8.432210448955713e-5,7.803607255743518e-6,7.494408748096767e-6,7.371196553874389e-6,1.0911760847286491e-5,9.49438469409231e-6,0.10717648387430606,5.464725672274273e-5,1.4412779420912324e-4,2.624594886207951e-5,7.799763765318466e-6,1.0547472651344591e-4,1.7207506860055297e-5,1.0360950942475729e-4,1.9774793419903322e-5,8.57065348816288e-6,6.934223376534265e-6,5.548843122602935e-6,7.509659975240558e-6,8.094402936454124e-6,4.512369751365941e-5,7.763805259853012e-5,5.958568436359514e-5,3.0248563682328542e-5,5.979208707533907e-6,7.324553563949283e-6,7.905690863635071e-6,2.7471468330781953e-5,1.5728101157560026e-5,1.5599183878052498e-4,3.574788810091575e-5,8.67891937413649e-6,1.6328854832722556e-5,9.189730345936424e-6,1.744750270898367e-4,8.129678989305354e-5,1.2068078356268678e-5,1.199794554837951e-4,4.032184436987995e-5,3.144863673003107e-5,6.315614748865788e-6,8.029244312686432e-6,8.03659188501916e-6,7.746597841940986e-6,6.864073019449188e-6,3.797619956896424e-5,7.173554517717663e-6,1.346411157289507e-4,9.994598220158954e-5,3.558905046315482e-4,8.640185176892658e-6,1.8536206635793944e-4,6.261373345531985e-6,2.1436353085458714e-4,1.0620179029190093e-5,3.4643969447663455e-4,1.6214937040592594e-5,0.1177519021150944,7.001046453044288e-6,6.875212402373967e-6,3.250804515290584e-5,2.1306347285837254e-4,7.085293088361291e-6,9.578836829775932e-6,8.652242132245097e-6,1.8270507597223387e-4,1.0628811995096386e-5,2.6396542762029395e-5,4.349212435626394e-5,1.1900983083353512e-4,8.374885629593871e-6,6.805708278033132e-6,7.379924296803463e-6,0.005645921936397375,7.222355138259561e-6,7.914784892904261e-6,1.4165777592309362e-5,0.006293365915381726,2.417341510395165e-5,0.03077946092708062,7.301259118875379e-6,7.583955278188551e-6,0.17004263102369954,1.8200094287807927e-5,1.470476816367043e-4,7.500051358703199e-6,7.108786152279118e-6,8.93904620382016e-6,8.373053441512501e-6,7.926867124244707e-6,8.156030358745926e-6,8.355077025901821e-6,7.632675193692002e-6,5.6402658702258746e-5,1.7494759662453462e-5,8.712185573479125e-6,7.89607207203802e-6,8.544996047134976e-6,1.8385152554397718e-5,9.174930705250138e-6,7.328748804475734e-6,4.678530454044384e-5,7.746773549053563e-6,6.819588770125846e-6,0.378288582764145,5.3662536195655e-6,1.804216002273562e-5,0.001835457122206289,2.3021224281819173e-4,0.010929246045216078,1.1853486286347183e-5,5.3798470552039054e-5,2.0552006282459334e-4,9.361615622034721e-6,6.92247694955002e-5,1.3305310793545568e-5
