Seed,Method,Scenario,NumRatios,EnergyF,combinedF,obsCombinedF,obsEnergyF,p
54,Feat_Selection,Scenario_X,5,3.978325717722037,12.137264762007208,23.917305364831748,4.051452808047425,0.009900990099009901
55,Feat_Selection,Scenario_X,5,4.256194525707397,11.945016543762584,23.917305364831748,4.051452808047425,0.009900990099009901
56,Feat_Selection,Scenario_X,3,8.14755493930809,19.709579680831908,23.917305364831748,4.051452808047425,0.009900990099009901
57,Feat_Selection,Scenario_X,5,3.5061679086376247,7.455095167266848,23.917305364831748,4.051452808047425,0.009900990099009901
58,Feat_Selection,Scenario_X,5,4.419047364119458,14.888902064457675,23.917305364831748,4.051452808047425,0.009900990099009901
59,Feat_Selection,Scenario_X,5,4.3737002814562045,12.478601653722405,23.917305364831748,4.051452808047425,0.009900990099009901
60,Feat_Selection,Scenario_X,5,3.2372570897976245,14.939596186328906,23.917305364831748,4.051452808047425,0.009900990099009901
61,Feat_Selection,Scenario_X,5,4.172481288595143,11.786605743420987,23.917305364831748,4.051452808047425,0.009900990099009901
62,Feat_Selection,Scenario_X,3,4.7353626037892065,12.992594160588617,23.917305364831748,4.051452808047425,0.009900990099009901
63,Feat_Selection,Scenario_X,5,4.665244386823752,16.010520461749227,23.917305364831748,4.051452808047425,0.009900990099009901
64,Feat_Selection,Scenario_X,5,3.418623112180219,10.358304099298643,23.917305364831748,4.051452808047425,0.009900990099009901
65,Feat_Selection,Scenario_X,5,3.9608405193604455,16.78242585883433,23.917305364831748,4.051452808047425,0.009900990099009901
66,Feat_Selection,Scenario_X,4,4.8763502250854796,14.037923406672459,23.917305364831748,4.051452808047425,0.009900990099009901
67,Feat_Selection,Scenario_X,5,3.3001704063442157,12.265954204771427,23.917305364831748,4.051452808047425,0.009900990099009901
68,Feat_Selection,Scenario_X,3,4.316033929904601,11.275138642429114,23.917305364831748,4.051452808047425,0.009900990099009901
69,Feat_Selection,Scenario_X,5,3.7246741004677273,12.51615263539846,23.917305364831748,4.051452808047425,0.009900990099009901
70,Feat_Selection,Scenario_X,5,4.369108586347825,11.933884293234625,23.917305364831748,4.051452808047425,0.009900990099009901
71,Feat_Selection,Scenario_X,5,3.804611383268079,10.95778155007736,23.917305364831748,4.051452808047425,0.009900990099009901
72,Feat_Selection,Scenario_X,5,4.54448448998213,14.298459089877522,23.917305364831748,4.051452808047425,0.009900990099009901
73,Feat_Selection,Scenario_X,5,3.8924013424565715,19.15354726740006,23.917305364831748,4.051452808047425,0.009900990099009901
74,Feat_Selection,Scenario_X,5,5.162586223983291,17.881989523992488,23.917305364831748,4.051452808047425,0.009900990099009901
75,Feat_Selection,Scenario_X,5,5.22140295440397,17.393598433929782,23.917305364831748,4.051452808047425,0.009900990099009901
76,Feat_Selection,Scenario_X,5,3.6307906590503434,9.862627532875699,23.917305364831748,4.051452808047425,0.009900990099009901
77,Feat_Selection,Scenario_X,5,3.6011632438902526,9.48131638073283,23.917305364831748,4.051452808047425,0.009900990099009901
78,Feat_Selection,Scenario_X,4,6.249650406825322,18.759104055811598,23.917305364831748,4.051452808047425,0.009900990099009901
79,Feat_Selection,Scenario_X,4,3.498931361500884,15.02433012823045,23.917305364831748,4.051452808047425,0.009900990099009901
80,Feat_Selection,Scenario_X,5,2.4539492536369862,8.156196485541404,23.917305364831748,4.051452808047425,0.009900990099009901
81,Feat_Selection,Scenario_X,5,3.714941025623357,8.343155698664873,23.917305364831748,4.051452808047425,0.009900990099009901
82,Feat_Selection,Scenario_X,5,4.046101492854037,12.06399877123958,23.917305364831748,4.051452808047425,0.009900990099009901
83,Feat_Selection,Scenario_X,5,4.8331316384457645,8.534669619864239,23.917305364831748,4.051452808047425,0.009900990099009901
84,Feat_Selection,Scenario_X,5,3.799909595091193,7.963184123102178,23.917305364831748,4.051452808047425,0.009900990099009901
85,Feat_Selection,Scenario_X,5,5.073808318144225,15.014608613628978,23.917305364831748,4.051452808047425,0.009900990099009901
86,Feat_Selection,Scenario_X,5,3.8136761738627794,9.959956126189708,23.917305364831748,4.051452808047425,0.009900990099009901
87,Feat_Selection,Scenario_X,5,3.2535384506556504,9.571971884859583,23.917305364831748,4.051452808047425,0.009900990099009901
88,Feat_Selection,Scenario_X,5,2.948367362029002,9.417975367605644,23.917305364831748,4.051452808047425,0.009900990099009901
89,Feat_Selection,Scenario_X,4,6.225437257178811,11.794945843071684,23.917305364831748,4.051452808047425,0.009900990099009901
90,Feat_Selection,Scenario_X,5,3.1466306915975064,9.990322825646295,23.917305364831748,4.051452808047425,0.009900990099009901
91,Feat_Selection,Scenario_X,5,3.33780300358065,8.707605789707976,23.917305364831748,4.051452808047425,0.009900990099009901
92,Feat_Selection,Scenario_X,5,3.3110904039585267,9.858861992290322,23.917305364831748,4.051452808047425,0.009900990099009901
93,Feat_Selection,Scenario_X,4,3.7882493118808136,10.717881043633328,23.917305364831748,4.051452808047425,0.009900990099009901
94,Feat_Selection,Scenario_X,5,3.210839380379649,8.541263402228491,23.917305364831748,4.051452808047425,0.009900990099009901
95,Feat_Selection,Scenario_X,5,3.015445834559008,8.956710969278785,23.917305364831748,4.051452808047425,0.009900990099009901
96,Feat_Selection,Scenario_X,5,4.185412873839318,13.063361384325303,23.917305364831748,4.051452808047425,0.009900990099009901
97,Feat_Selection,Scenario_X,3,4.801235634256684,9.250166903848076,23.917305364831748,4.051452808047425,0.009900990099009901
98,Feat_Selection,Scenario_X,5,3.6300667423313024,8.55632665190189,23.917305364831748,4.051452808047425,0.009900990099009901
99,Feat_Selection,Scenario_X,5,5.52862460694619,18.68196053253879,23.917305364831748,4.051452808047425,0.009900990099009901
100,Feat_Selection,Scenario_X,4,4.8194904822788,13.19606493248449,23.917305364831748,4.051452808047425,0.009900990099009901
