Seed,Method,Scenario,NumRatios,EnergyF,combinedF,obsCombinedF,obsEnergyF,p
56,Feat_Selection,Scenario_X,5,7.112829326408847,26.08988973588224,24.7034270058223,4.398834452188465,0.0297029702970297
57,Feat_Selection,Scenario_X,5,3.717979367470751,13.088478035414274,24.7034270058223,4.398834452188465,0.0297029702970297
58,Feat_Selection,Scenario_X,5,4.419047364119458,14.890812397710203,24.7034270058223,4.398834452188465,0.0297029702970297
59,Feat_Selection,Scenario_X,5,4.525862275094108,12.482486873169039,24.7034270058223,4.398834452188465,0.0297029702970297
60,Feat_Selection,Scenario_X,5,3.240490298653677,12.538571139387528,24.7034270058223,4.398834452188465,0.0297029702970297
61,Feat_Selection,Scenario_X,5,4.172481288595149,11.786605743420987,24.7034270058223,4.398834452188465,0.0297029702970297
62,Feat_Selection,Scenario_X,5,3.962638568532169,13.015544979263112,24.7034270058223,4.398834452188465,0.0297029702970297
63,Feat_Selection,Scenario_X,5,5.040799916850804,15.55624781082166,24.7034270058223,4.398834452188465,0.0297029702970297
64,Feat_Selection,Scenario_X,5,3.3963018021821285,16.89058161738906,24.7034270058223,4.398834452188465,0.0297029702970297
65,Feat_Selection,Scenario_X,5,4.133521674998421,18.466287865940075,24.7034270058223,4.398834452188465,0.0297029702970297
66,Feat_Selection,Scenario_X,4,4.8763502250854796,14.045324987884863,24.7034270058223,4.398834452188465,0.0297029702970297
67,Feat_Selection,Scenario_X,5,3.5209904034218575,14.439865409313164,24.7034270058223,4.398834452188465,0.0297029702970297
68,Feat_Selection,Scenario_X,5,3.745756339006993,13.573558235119108,24.7034270058223,4.398834452188465,0.0297029702970297
69,Feat_Selection,Scenario_X,5,3.6870225087240875,10.77184854113616,24.7034270058223,4.398834452188465,0.0297029702970297
70,Feat_Selection,Scenario_X,5,4.335520359880684,14.672321932507028,24.7034270058223,4.398834452188465,0.0297029702970297
71,Feat_Selection,Scenario_X,5,3.804611383268079,10.960346090927581,24.7034270058223,4.398834452188465,0.0297029702970297
72,Feat_Selection,Scenario_X,5,4.572858264573357,13.794270208042967,24.7034270058223,4.398834452188465,0.0297029702970297
73,Feat_Selection,Scenario_X,5,3.956758351504379,20.383296630108056,24.7034270058223,4.398834452188465,0.0297029702970297
74,Feat_Selection,Scenario_X,5,5.331375559220876,18.768908763074506,24.7034270058223,4.398834452188465,0.0297029702970297
75,Feat_Selection,Scenario_X,5,4.924404885586408,15.235121920525998,24.7034270058223,4.398834452188465,0.0297029702970297
76,Feat_Selection,Scenario_X,5,3.8190453873558345,8.657563509469885,24.7034270058223,4.398834452188465,0.0297029702970297
77,Feat_Selection,Scenario_X,5,3.65924423960003,12.852382377210239,24.7034270058223,4.398834452188465,0.0297029702970297
78,Feat_Selection,Scenario_X,5,5.7135798054534614,19.972157295910083,24.7034270058223,4.398834452188465,0.0297029702970297
79,Feat_Selection,Scenario_X,5,3.60223348397235,15.67292437346816,24.7034270058223,4.398834452188465,0.0297029702970297
80,Feat_Selection,Scenario_X,5,2.7847016883106286,11.301572123161954,24.7034270058223,4.398834452188465,0.0297029702970297
81,Feat_Selection,Scenario_X,5,3.584420312457492,11.082800959031626,24.7034270058223,4.398834452188465,0.0297029702970297
82,Feat_Selection,Scenario_X,5,4.046101492854037,12.059559665896593,24.7034270058223,4.398834452188465,0.0297029702970297
83,Feat_Selection,Scenario_X,5,4.7401769420810576,10.84385649757983,24.7034270058223,4.398834452188465,0.0297029702970297
84,Feat_Selection,Scenario_X,5,3.7344110121349208,10.620432058424726,24.7034270058223,4.398834452188465,0.0297029702970297
85,Feat_Selection,Scenario_X,5,4.993593406386642,15.707641649557344,24.7034270058223,4.398834452188465,0.0297029702970297
86,Feat_Selection,Scenario_X,5,3.7489402345267964,11.328227614430585,24.7034270058223,4.398834452188465,0.0297029702970297
87,Feat_Selection,Scenario_X,5,3.1426238460610865,8.563291938923637,24.7034270058223,4.398834452188465,0.0297029702970297
88,Feat_Selection,Scenario_X,4,3.228435069647376,9.98258148648978,24.7034270058223,4.398834452188465,0.0297029702970297
89,Feat_Selection,Scenario_X,5,6.4898265431336,11.732188606686565,24.7034270058223,4.398834452188465,0.0297029702970297
90,Feat_Selection,Scenario_X,5,3.176778317257616,10.790122548917797,24.7034270058223,4.398834452188465,0.0297029702970297
91,Feat_Selection,Scenario_X,5,3.006951967017232,7.990930722546926,24.7034270058223,4.398834452188465,0.0297029702970297
92,Feat_Selection,Scenario_X,5,3.2753044239396334,8.467771554950492,24.7034270058223,4.398834452188465,0.0297029702970297
93,Feat_Selection,Scenario_X,4,3.7882493118808136,10.67571070743179,24.7034270058223,4.398834452188465,0.0297029702970297
94,Feat_Selection,Scenario_X,5,3.3954587322807033,13.484652529331756,24.7034270058223,4.398834452188465,0.0297029702970297
95,Feat_Selection,Scenario_X,5,2.6642875876868684,7.0297780327127075,24.7034270058223,4.398834452188465,0.0297029702970297
96,Feat_Selection,Scenario_X,3,5.004104367476482,7.716962239405566,24.7034270058223,4.398834452188465,0.0297029702970297
97,Feat_Selection,Scenario_X,5,5.030841962124069,13.512811994748446,24.7034270058223,4.398834452188465,0.0297029702970297
98,Feat_Selection,Scenario_X,5,3.6300667423313024,8.556326652461774,24.7034270058223,4.398834452188465,0.0297029702970297
99,Feat_Selection,Scenario_X,5,5.779183782985104,17.900900898881698,24.7034270058223,4.398834452188465,0.0297029702970297
100,Feat_Selection,Scenario_X,5,4.962254909123735,12.99320646387734,24.7034270058223,4.398834452188465,0.0297029702970297
