Seed,Method,Scenario,NumRatios,EnergyF,combinedF,obsCombinedF,obsEnergyF,p
1,Feat_Selection,Scenario_X,4,3.294021135594051,10.013425135491913,21.432702768417254,4.173185931511941,0.019801980198019802
2,Feat_Selection,Scenario_X,4,2.7884247673933595,7.942328484869947,21.432702768417254,4.173185931511941,0.019801980198019802
3,Feat_Selection,Scenario_X,4,4.196691388031182,9.908490608667513,21.432702768417254,4.173185931511941,0.019801980198019802
4,Feat_Selection,Scenario_X,4,3.7764667001174193,14.599580348468875,21.432702768417254,4.173185931511941,0.019801980198019802
5,Feat_Selection,Scenario_X,4,3.8541326317770754,16.256215221389763,21.432702768417254,4.173185931511941,0.019801980198019802
6,Feat_Selection,Scenario_X,4,3.533705090580662,12.657516556958454,21.432702768417254,4.173185931511941,0.019801980198019802
7,Feat_Selection,Scenario_X,4,3.583229244858476,10.262522038531365,21.432702768417254,4.173185931511941,0.019801980198019802
8,Feat_Selection,Scenario_X,4,5.151947394248014,19.135371726136622,21.432702768417254,4.173185931511941,0.019801980198019802
9,Feat_Selection,Scenario_X,4,4.203471676152162,8.342500568317233,21.432702768417254,4.173185931511941,0.019801980198019802
10,Feat_Selection,Scenario_X,3,6.32904256909963,15.463232575683152,21.432702768417254,4.173185931511941,0.019801980198019802
11,Feat_Selection,Scenario_X,4,3.5326857697223644,11.854327109263156,21.432702768417254,4.173185931511941,0.019801980198019802
12,Feat_Selection,Scenario_X,4,3.4015461511659693,8.672404120200897,21.432702768417254,4.173185931511941,0.019801980198019802
13,Feat_Selection,Scenario_X,4,4.668567146435873,14.61494438522783,21.432702768417254,4.173185931511941,0.019801980198019802
14,Feat_Selection,Scenario_X,4,4.177998638558832,12.903281946945187,21.432702768417254,4.173185931511941,0.019801980198019802
15,Feat_Selection,Scenario_X,4,5.837198946596269,13.358394519909517,21.432702768417254,4.173185931511941,0.019801980198019802
16,Feat_Selection,Scenario_X,4,3.861923662673514,8.040515295814249,21.432702768417254,4.173185931511941,0.019801980198019802
17,Feat_Selection,Scenario_X,4,4.184911320659006,11.026049106898181,21.432702768417254,4.173185931511941,0.019801980198019802
18,Feat_Selection,Scenario_X,4,3.7313202974981445,11.078282451416351,21.432702768417254,4.173185931511941,0.019801980198019802
19,Feat_Selection,Scenario_X,4,4.261438497701151,13.284103224755176,21.432702768417254,4.173185931511941,0.019801980198019802
20,Feat_Selection,Scenario_X,4,3.762539096220855,9.304915822899282,21.432702768417254,4.173185931511941,0.019801980198019802
21,Feat_Selection,Scenario_X,4,3.9566772687801084,10.208973290483923,21.432702768417254,4.173185931511941,0.019801980198019802
22,Feat_Selection,Scenario_X,4,3.5794697674627747,12.15826140645365,21.432702768417254,4.173185931511941,0.019801980198019802
23,Feat_Selection,Scenario_X,4,4.631238338977937,13.896628192383686,21.432702768417254,4.173185931511941,0.019801980198019802
24,Feat_Selection,Scenario_X,4,3.967405728588556,14.536796409125195,21.432702768417254,4.173185931511941,0.019801980198019802
25,Feat_Selection,Scenario_X,4,4.130393530769994,12.120315246447232,21.432702768417254,4.173185931511941,0.019801980198019802
26,Feat_Selection,Scenario_X,4,4.849452823567516,16.948112170369,21.432702768417254,4.173185931511941,0.019801980198019802
27,Feat_Selection,Scenario_X,4,4.045540236823136,12.31747924820207,21.432702768417254,4.173185931511941,0.019801980198019802
28,Feat_Selection,Scenario_X,4,5.46515030972412,16.49358323766756,21.432702768417254,4.173185931511941,0.019801980198019802
29,Feat_Selection,Scenario_X,4,3.9780582196419365,7.9392867247571735,21.432702768417254,4.173185931511941,0.019801980198019802
30,Feat_Selection,Scenario_X,4,5.0995614801133975,16.436095023526942,21.432702768417254,4.173185931511941,0.019801980198019802
31,Feat_Selection,Scenario_X,4,3.366054734777886,8.840364053864896,21.432702768417254,4.173185931511941,0.019801980198019802
32,Feat_Selection,Scenario_X,4,3.989677734649336,9.713576844526195,21.432702768417254,4.173185931511941,0.019801980198019802
33,Feat_Selection,Scenario_X,4,3.3161187708801636,12.525203433754168,21.432702768417254,4.173185931511941,0.019801980198019802
34,Feat_Selection,Scenario_X,4,3.95880183841487,11.577635357336794,21.432702768417254,4.173185931511941,0.019801980198019802
35,Feat_Selection,Scenario_X,4,4.3273095540697595,10.60603970176527,21.432702768417254,4.173185931511941,0.019801980198019802
36,Feat_Selection,Scenario_X,4,4.475375027366692,13.608048411679789,21.432702768417254,4.173185931511941,0.019801980198019802
37,Feat_Selection,Scenario_X,4,4.014319473725712,13.762755799958006,21.432702768417254,4.173185931511941,0.019801980198019802
38,Feat_Selection,Scenario_X,4,3.9487849547840987,9.416290214376389,21.432702768417254,4.173185931511941,0.019801980198019802
39,Feat_Selection,Scenario_X,4,3.2832399499364135,7.490478601030051,21.432702768417254,4.173185931511941,0.019801980198019802
40,Feat_Selection,Scenario_X,4,3.8698805943006005,12.637717326532641,21.432702768417254,4.173185931511941,0.019801980198019802
41,Feat_Selection,Scenario_X,4,3.8921531907139917,9.916907314966597,21.432702768417254,4.173185931511941,0.019801980198019802
42,Feat_Selection,Scenario_X,4,3.925389555820767,10.053264671835745,21.432702768417254,4.173185931511941,0.019801980198019802
43,Feat_Selection,Scenario_X,4,3.4527038657310105,7.818091481610963,21.432702768417254,4.173185931511941,0.019801980198019802
44,Feat_Selection,Scenario_X,4,3.3115300897440343,9.55409699992898,21.432702768417254,4.173185931511941,0.019801980198019802
45,Feat_Selection,Scenario_X,4,4.8534718599102975,10.662625273249171,21.432702768417254,4.173185931511941,0.019801980198019802
46,Feat_Selection,Scenario_X,4,5.203378662904681,15.212754993106126,21.432702768417254,4.173185931511941,0.019801980198019802
